name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2023-03-17,15,10.6,12.1,15,10.6,12.1,9.6,84.8,4.98,100,33.33,rain,0,0,29.3,19.6,191.8,1003.8,87.5,17.8,34.1,3,2,10,2023-03-17T06:10:48,2023-03-17T18:08:04,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-18,13.8,9.3,11,13.8,7.5,10.9,8.6,85.1,4.192,100,41.67,rain,0,0,24.9,16.1,203.3,1006.1,73.5,21.6,51.4,4.4,3,10,2023-03-18T06:08:31,2023-03-18T18:09:46,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-19,11.1,6.6,9,11.1,4.3,7.4,4.3,73.1,1.391,100,8.33,rain,0,0,25.9,18.4,281.4,1015.7,83.6,26.1,63.7,5.4,2,10,2023-03-19T06:06:15,2023-03-19T18:11:28,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-20,12.6,8.6,10.4,12.6,6.5,9.6,8,84.6,0.806,100,29.17,rain,0,0,33.7,22.5,220.8,1016.5,99,15,37,3.1,2,10,2023-03-20T06:03:58,2023-03-20T18:13:10,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-21,14.1,9.1,11.4,14.1,6.7,11,8,80,0.404,100,16.67,rain,0,0,52.2,27.2,214.5,1008.9,90.7,18.6,74.2,6.6,5,10,2023-03-21T06:01:41,2023-03-21T18:14:51,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-03-22,15.6,10.5,12.2,15.6,10.5,12.2,8.5,78.8,1.204,100,33.33,rain,0,0,57.2,35.1,216.3,999.9,93.4,17.1,68.5,5.9,5,10,2023-03-22T05:59:24,2023-03-22T18:16:33,0.03,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-23,15.3,9.6,11.7,15.3,7.1,11.5,7.5,75.5,2.423,100,50,rain,0,0,58.6,38.2,220.9,997,88.2,14.3,82.3,7.1,4,10,2023-03-23T05:57:07,2023-03-23T18:18:14,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-24,14.1,8.5,10.5,14.1,5.3,9,6.5,77.4,4.805,100,37.5,rain,0,0,50.5,32.7,230,997.9,66.3,15.6,105.7,9.3,5,10,2023-03-24T05:54:50,2023-03-24T18:19:56,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,F4685,03772099999,03770099999"
London,2023-03-25,14.6,8.3,11,14.6,4.4,9.6,5.2,68.6,0.598,100,12.5,rain,0,0,55.2,39.1,250.1,1003.5,74.5,17.8,82.5,6.9,3,10,2023-03-25T05:52:33,2023-03-25T18:21:37,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-03-26,9.6,6.8,8.2,8.7,4.4,6.3,4.7,79.1,6.212,100,41.67,rain,0,0,30.5,19.5,21.4,1007.1,89,14.8,42.9,3.5,2,10,2023-03-26T06:50:16,2023-03-26T19:23:18,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-27,10.8,4.4,7.3,10.8,2.3,6.3,-1.3,55.7,0,0,0,,0,0,21.3,10.5,11.6,1024.8,51,32.5,123.7,10.7,5,10,2023-03-27T06:47:59,2023-03-27T19:24:59,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-28,9.1,5.6,7.5,6.7,3.1,4.8,3.4,75.5,2.206,100,41.67,rain,0,0,41.5,26.5,184,1019.3,85.2,20.6,39,3.5,1,10,2023-03-28T06:45:42,2023-03-28T19:26:40,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-29,14.3,8.8,11.5,14.3,6.8,11,9.6,88.1,7,100,25,rain,0,0,40.9,25.2,204,1009.1,99,10,36.7,3.1,1,10,2023-03-29T06:43:26,2023-03-29T19:28:20,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-30,15.6,10.8,13,15.6,10.8,13,9,76.8,0.801,100,16.67,rain,0,0,51,32.2,226.3,1003.2,93.8,15.4,88,7.6,5,10,2023-03-30T06:41:09,2023-03-30T19:30:01,0.28,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-03-31,13.6,10.3,11.2,13.6,10.3,11.2,9.5,89.6,18.237,100,95.83,rain,0,0,46.2,31.9,233.3,989.1,97.1,10.4,48.3,4.2,2,10,2023-03-31T06:38:53,2023-03-31T19:31:42,0.31,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-01,11.3,8.6,9.9,11.3,6.1,9,6.7,80.4,0.206,100,16.67,rain,0,0,31.7,18.8,341.9,1005.8,99.5,28.1,45.5,3.8,2,10,2023-04-01T06:36:37,2023-04-01T19:33:22,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-02,12,6.1,8.5,12,3.8,6.4,2.7,68.1,0,0,0,rain,0,0,36.3,18.4,26.5,1025.1,70.7,30.9,87.5,7.6,4,10,2023-04-02T06:34:21,2023-04-02T19:35:03,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-03,12.1,3.3,7.4,12.1,1.8,6.2,1,65.3,0,0,0,,0,0,27.9,18.2,76.5,1030.1,30.2,29.8,141.8,12.3,7,10,2023-04-03T06:32:05,2023-04-03T19:36:44,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-04,14.1,2.6,8,14.1,2.6,7.4,0.5,61,0,0,0,,0,0,19.6,11.8,115.9,1027.4,0,29.4,159.2,13.7,7,10,2023-04-04T06:29:50,2023-04-04T19:38:24,0.44,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-05,13.3,4.3,8.8,13.3,3.4,7.9,2.9,67.3,0.796,100,16.67,rain,0,0,25.3,19.4,216.1,1021.1,67.5,20,117.8,10.2,5,10,2023-04-05T06:27:35,2023-04-05T19:40:05,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-06,14.6,8.5,10.7,14.6,6.6,9.8,7.4,81.5,4.789,100,54.17,rain,0,0,32.7,20.4,268.8,1014.2,79.4,26.6,64.3,5.5,3,10,2023-04-06T06:25:21,2023-04-06T19:41:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-07,14.8,6.6,10.4,14.8,4.8,9.9,2.3,59.4,0,0,0,,0,0,19.7,10.8,345.5,1020.6,23.2,38.5,163.4,14,8,10,2023-04-07T06:23:07,2023-04-07T19:43:26,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-08,14.8,4.5,9.7,14.8,4.5,9.4,4.7,73.6,0,0,0,,0,0,18.4,12.4,87.8,1025.4,20.5,25.9,122.5,10.5,6,10,2023-04-08T06:20:53,2023-04-08T19:45:06,0.58,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-09,16.8,6.5,11.3,16.8,4.4,10.8,5,67.9,0,0,0,,0,0,24.5,17.2,155.7,1021.7,49.3,16.5,175.5,15.1,7,10,2023-04-09T06:18:40,2023-04-09T19:46:47,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-10,16.1,8.1,12,16.1,4.7,11.7,7,73.2,13.772,100,62.5,rain,0,0,56.4,36.7,231.7,1010.3,78.1,20.6,57.3,4.9,2,10,2023-04-10T06:16:28,2023-04-10T19:48:27,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-11,13.1,6.3,9.4,13.1,3.9,7.2,5.2,75.9,5.234,100,37.5,rain,0,0,49,29.5,224.4,1009,53.9,21.3,106.9,9.2,7,10,2023-04-11T06:14:16,2023-04-11T19:50:07,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-04-12,11.1,5.8,8.4,11.1,3.1,5.7,4,74.9,1.822,100,54.17,rain,0,0,73,43.1,229.4,993.6,71,25.2,136.9,11.9,7,10,2023-04-12T06:12:04,2023-04-12T19:51:48,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-13,13.1,6.6,9.5,13.1,2.9,7.4,2.1,61.8,0.003,100,8.33,rain,0,0,43.4,29.3,260.6,1001.2,47.6,37.6,153,13.3,7,10,2023-04-13T06:09:53,2023-04-13T19:53:28,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-14,10.5,5.6,8.3,10.5,4.1,7,4.9,79.1,12.339,100,29.17,rain,0,0,35.7,24.3,144.8,1004.5,83.4,24.6,64.5,5.5,2,10,2023-04-14T06:07:43,2023-04-14T19:55:09,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-15,15.6,7.3,10.3,15.6,4.8,9.2,6.2,77.3,0.808,100,12.5,rain,0,0,25.3,15.5,352.1,1017.4,86.6,26.1,98.7,8.5,5,10,2023-04-15T06:05:34,2023-04-15T19:56:49,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-16,16.1,7.6,12.1,16.1,6.8,12,6,67.9,0,0,0,rain,0,0,18.8,13.6,272.7,1026,64.4,31.3,110.1,9.6,4,10,2023-04-16T06:03:25,2023-04-16T19:58:29,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-17,17,9.1,12.8,17,7.6,12.7,7.4,70.8,0.598,100,12.5,rain,0,0,28.5,18.2,72,1027.5,54.4,23.9,160.3,13.7,7,10,2023-04-17T06:01:17,2023-04-17T20:00:10,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-18,11.8,7.6,9.8,11.8,4.7,8.7,4.9,72,0,0,0,rain,0,0,43.3,26.5,57.2,1027.7,89.3,16.4,64.1,5.4,4,10,2023-04-18T05:59:09,2023-04-18T20:01:50,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-04-19,15.6,8.3,11.2,15.6,5.8,10.3,5.2,68,0,0,0,rain,0,0,44.2,29.4,69.2,1025,43.3,18.7,115.8,9.7,6,10,2023-04-19T05:57:03,2023-04-19T20:03:30,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-20,15.8,6.6,9.9,15.8,4.6,8.5,2.6,64,1.599,100,16.67,rain,0,0,49,28.3,44.5,1021.2,29.6,27.3,154,13.4,8,10,2023-04-20T05:54:57,2023-04-20T20:05:10,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-21,12.3,7.1,8.9,12.3,4.9,7.7,5.2,78.2,1.208,100,20.83,rain,0,0,29.1,16.4,54.8,1012.5,76.9,12.1,59.7,5.2,3,10,2023-04-21T05:52:53,2023-04-21T20:06:50,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-22,14.6,4.8,9.9,14.6,4.8,9.8,4.5,71.7,0,0,0,rain,0,0,29.9,19.3,199.3,1005.7,67.3,14,114.3,9.9,6,10,2023-04-22T05:50:49,2023-04-22T20:08:30,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-23,15.1,8.6,11.2,15.1,6,10.8,7.6,79.6,3.629,100,54.17,rain,0,0,32.3,19.9,233.9,1001.1,89.3,23.4,60,5.1,2,10,2023-04-23T05:48:46,2023-04-23T20:10:10,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-24,12.3,6.6,8.9,12.3,3.9,7.4,5.3,79,7.813,100,29.17,rain,0,0,27.5,16.6,341.6,1009.6,83,16.9,97,8.5,4,10,2023-04-24T05:46:44,2023-04-24T20:11:50,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-25,11.3,3.6,7.6,11.3,1.2,6.1,-0.2,59.5,0.002,100,4.17,rain,0,0,24.9,14.9,27.4,1018,35.5,33.1,149.3,13,8,10,2023-04-25T05:44:43,2023-04-25T20:13:30,0.17,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-26,11.6,6.1,8.7,11.6,4.2,7.6,1.6,61.9,0,0,0,rain,0,0,30.3,17.3,117.3,1018.5,77.5,31.1,74.3,6.4,4,10,2023-04-26T05:42:44,2023-04-26T20:15:09,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-27,14.3,6.6,10.1,14.3,5,9.4,5.2,73,6.212,100,33.33,rain,0,0,37.1,23.6,120.8,1015.1,71.7,13.9,87.5,7.6,4,10,2023-04-27T05:40:45,2023-04-27T20:16:48,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-04-28,18,10.8,13.9,18,10.8,13.9,10.4,80.9,0.803,100,16.67,rain,0,0,31.9,23.6,273.1,1011.2,84.9,28.1,65.8,5.8,2,10,2023-04-28T05:38:48,2023-04-28T20:18:28,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-29,18.8,7.6,13.1,18.8,7.6,13.1,6.9,67.6,0,0,0,,0,0,17.9,13.6,97.9,1020.3,22.5,18.6,170.2,14.8,8,10,2023-04-29T05:36:52,2023-04-29T20:20:07,0.3,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-04-30,18.5,7.8,13.4,18.5,7.8,13.3,6.6,65.5,0,0,0,,0,0,24.8,16.8,195.1,1021,37.7,15.4,164.9,14.3,7,10,2023-04-30T05:34:57,2023-04-30T20:21:45,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-05-01,17.6,11.3,14.3,17.6,11.3,14.3,7.8,65.7,0.006,100,4.17,rain,0,0,26.1,18.8,296,1018,75.9,31.9,95.9,8.3,5,10,2023-05-01T05:33:03,2023-05-01T20:23:24,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-02,14.9,9.3,12.2,14.9,7.1,12,6.8,70.5,0,0,0,rain,0,0,32,17.1,76.9,1026.1,62.2,25.3,103,8.9,6,10,2023-05-02T05:31:11,2023-05-02T20:25:02,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F4685,03772099999,03770099999"
London,2023-05-03,14.8,7.1,10.7,14.8,5.8,10.1,4.5,66.7,0,0,0,,0,0,34.5,21.9,88.5,1025.9,7.3,23.6,154,13.3,8,10,2023-05-03T05:29:20,2023-05-03T20:26:40,0.43,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-04,18.8,8.6,13.7,18.8,6.7,13.2,8.1,70.1,0,0,0,rain,0,0,35.1,25.2,107.5,1015.4,48.7,19.8,153.4,13.2,8,10,2023-05-04T05:27:31,2023-05-04T20:28:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-05-05,19.3,12,15.4,19.3,12,15.4,10.5,73.4,3.187,100,33.33,rain,0,0,35.3,22.7,212.1,1013.9,71.4,26,96.3,8.4,5,10,2023-05-05T05:25:43,2023-05-05T20:29:54,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-05-06,14.8,10.8,13.5,14.8,10.8,13.5,11.6,88.5,4.818,100,50,rain,0,0,25.9,16.7,174.8,1013.7,87.1,12.5,65.2,5.7,2,10,2023-05-06T05:23:56,2023-05-06T20:31:30,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-07,20.6,12.5,15.8,20.6,12.5,15.8,11.1,75,0,0,0,rain,0,0,18.8,13.2,266.5,1016.9,74,24.7,94.1,8.1,5,10,2023-05-07T05:22:12,2023-05-07T20:33:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-08,15.6,11.1,13.6,15.6,11.1,13.6,10.8,82.9,0.413,100,16.67,rain,0,0,34.1,22.2,201.5,1019,71.4,19.4,83.3,7.2,3,10,2023-05-08T05:20:28,2023-05-08T20:34:42,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-09,19.1,12,15,19.1,12,15,11.7,82.3,10.247,100,45.83,rain,0,0,23.5,16.6,258.6,1010.9,90.2,22,102.5,9,5,10,2023-05-09T05:18:47,2023-05-09T20:36:17,0.63,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-05-10,18.1,10.6,14,18.1,10.6,14,9.9,77.7,0.426,100,16.67,rain,0,0,26.3,17.5,275.2,1012.5,65.2,24.7,136.2,11.7,6,10,2023-05-10T05:17:07,2023-05-10T20:37:51,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-05-11,16.6,10,13.5,16.6,10,13.5,8.5,73.2,0.997,100,20.83,rain,0,0,18.9,13.8,263.4,1015.8,66.6,33.2,134.5,11.4,8,10,2023-05-11T05:15:29,2023-05-11T20:39:25,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-12,15,10.6,11.8,15,10.6,11.8,9,82.6,0.402,100,8.33,rain,0,0,46.1,27.1,21.3,1022.3,83.7,17.1,65.4,5.7,4,10,2023-05-12T05:13:53,2023-05-12T20:40:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-13,13.5,10,11.3,13.5,10,11.3,8.5,82.7,0,0,0,,0,0,34.3,18.5,23.8,1026.1,97.9,14.5,71.1,5.9,3,10,2023-05-13T05:12:18,2023-05-13T20:42:30,0.78,Overcast,Cloudy skies throughout the day.,cloudy,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-05-14,20.6,8.8,14.1,20.6,8.1,14,8.1,69.3,0,0,0,rain,0,0,21.5,16,307.5,1020.7,65.5,18.2,152.2,13.2,8,10,2023-05-14T05:10:46,2023-05-14T20:44:02,0.81,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-15,15.7,11.1,13.6,15.7,11.1,13.6,5.7,60.2,2.989,100,20.83,rain,0,0,41.3,22.9,353.3,1019.9,57,39.3,134.6,11.6,5,10,2023-05-15T05:09:15,2023-05-15T20:45:32,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-16,17.6,8.3,13.1,17.6,7.5,12.9,5,59.6,0,0,0,rain,0,0,34.2,19.6,330.4,1024.9,30,28.6,212.2,18.4,9,10,2023-05-16T05:07:47,2023-05-16T20:47:02,0.88,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-05-17,17.5,8.8,13.8,17.5,8,13.7,7.2,65.5,0,0,0,rain,0,0,25.2,12,3.3,1028.2,41.3,23.3,147.1,12.7,7,10,2023-05-17T05:06:20,2023-05-17T20:48:31,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-18,19,9.5,14.5,19,9.5,14.5,6.9,61.2,0,0,0,rain,0,0,24.1,13.6,94.4,1027.9,52.3,27.8,185,16,7,10,2023-05-18T05:04:56,2023-05-18T20:49:58,0.96,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,remote,03772099999,03770099999"
London,2023-05-19,17.3,10.1,13.7,17.3,10.1,13.7,6.9,64.3,0,0,0,rain,0,0,26.1,17.5,61.3,1027.2,55.6,27.2,98.7,8.7,4,10,2023-05-19T05:03:34,2023-05-19T20:51:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-20,20,8.6,14.3,20,6.7,14,6.1,60.6,0,0,0,rain,0,0,36.4,21.3,40.6,1025.3,40,27.5,191.6,16.2,9,10,2023-05-20T05:02:14,2023-05-20T20:52:50,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-21,18.1,9.3,14.4,18.1,7.5,14.2,6.7,61.2,0,0,0,,0,0,34.7,20,30.7,1021.7,43.9,35,156.1,13.6,7,10,2023-05-21T05:00:56,2023-05-21T20:54:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-22,19.6,12.3,15.1,19.6,12.3,15.1,6.7,57.9,0,0,0,,0,0,41.5,23.9,12.1,1021.2,62.5,37.2,79.5,7,3,10,2023-05-22T04:59:40,2023-05-22T20:55:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-23,17.8,10.3,14,17.8,10.3,14,6.9,63.5,0,0,0,,0,0,26.1,17.3,36,1026.5,27,29.2,147.2,12.5,7,10,2023-05-23T04:58:27,2023-05-23T20:56:58,0.12,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-05-24,21.1,9.5,15.8,21.1,8.6,15.7,7.8,60.7,0,0,0,rain,0,0,25.9,14.3,10,1025.7,14.3,24.1,201.8,17.4,8,10,2023-05-24T04:57:17,2023-05-24T20:58:19,0.15,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2023-05-25,17.6,11.8,15,17.6,11.8,15,7.9,62.7,0,0,0,,0,0,32.8,17,56.2,1029.2,56.5,22,131.4,11.2,6,10,2023-05-25T04:56:08,2023-05-25T20:59:37,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-26,19.5,10.1,14.2,19.5,10.1,14.2,6.3,60.5,0,0,0,,0,0,34.9,21.4,67.5,1031.2,26.1,20.2,215.7,18.6,9,10,2023-05-26T04:55:03,2023-05-26T21:00:54,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,F6665,03772099999,03770099999"
London,2023-05-27,21.1,9.5,14.6,21.1,8.2,14.4,7.7,65.3,0,0,0,,0,0,25.1,14.9,65.6,1026.6,16.6,20.3,209.6,18.2,9,10,2023-05-27T04:54:00,2023-05-27T21:02:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-28,22.1,10.3,16.1,22.1,10.3,16.1,6.2,55.6,0,0,0,,0,0,38.5,24.1,59.4,1023.3,7.9,27.2,212.9,18.4,8,10,2023-05-28T04:52:59,2023-05-28T21:03:23,0.28,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2023-05-29,17.6,9.1,13.5,17.6,7,13.2,5.2,58.5,0,0,0,,0,0,41,26.8,56.5,1027.5,22,28,182.3,15.8,8,10,2023-05-29T04:52:01,2023-05-29T21:04:35,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
